,satisfaction_level,number_project,average_montly_hours,time_spend_company,Work_accident,left,salary
7615,0.9,3,222,6,1,0,2
7616,0.71,5,248,4,0,0,2
7617,0.59,5,162,4,0,0,1
7618,0.85,3,250,3,1,0,1
7619,0.72,4,231,3,0,0,1
7620,0.73,3,165,3,0,0,1
7621,0.9,3,272,2,0,0,1
7622,0.59,4,177,2,0,0,1
7623,0.52,3,133,3,0,0,1
7624,0.85,4,159,3,0,0,1
7625,0.35,3,130,3,0,0,1
7626,0.7,3,185,4,0,0,1
7627,0.58,3,182,3,0,0,1
7628,0.89,2,238,4,0,0,1
7629,0.54,3,211,3,0,0,1
7630,0.55,4,209,3,0,0,1
7631,0.77,5,190,3,0,0,1
7632,0.55,4,272,4,1,0,1
7633,0.6,3,202,3,0,0,1
7634,0.75,4,185,3,0,0,1
7635,0.57,3,176,3,0,0,1
7636,0.69,4,239,3,0,0,1
7637,0.87,4,238,3,1,0,1
7638,0.69,5,269,6,1,0,2
7639,0.58,3,232,5,0,0,2
7640,0.87,2,148,6,1,0,2
7641,0.71,3,149,2,0,0,2
7642,0.74,4,203,2,0,0,2
7643,0.75,5,235,3,0,0,2
7644,0.5,2,269,2,1,0,2
7645,0.59,4,260,2,0,0,2
7646,0.81,3,216,3,0,0,2
7647,0.34,3,136,2,1,0,2
7648,0.53,5,158,3,0,0,2
7649,0.94,4,180,4,0,0,2
7650,0.76,5,133,2,0,0,0
7651,0.2,5,199,4,0,0,1
7652,0.97,3,169,2,1,0,2
7653,0.96,3,195,2,0,0,2
7654,0.81,5,205,3,0,0,2
7655,0.2,4,156,4,1,0,2
7656,0.53,3,125,2,1,0,1
7657,0.75,3,171,4,0,0,1
7658,0.55,4,199,3,0,0,1
7659,0.58,5,187,2,0,0,1
7660,0.99,4,218,4,0,0,1
7661,0.96,4,268,3,0,0,1
7662,0.82,3,257,2,0,0,1
7663,0.88,4,224,5,1,0,1
7664,0.78,4,221,4,0,0,1
7665,0.46,6,101,5,0,0,1
7666,0.88,3,224,2,0,0,1
7667,0.91,3,223,4,1,0,1
7668,0.6,4,271,4,0,0,1
7669,0.82,3,210,2,0,0,1
7670,0.67,4,241,3,0,0,1
7671,0.55,3,209,3,0,0,1
7672,0.73,5,186,4,0,0,1
7673,0.59,4,273,2,0,0,1
7674,0.4,6,172,2,1,0,1
7675,0.56,3,209,2,0,0,1
7676,0.87,4,175,2,1,0,1
7677,0.5,5,239,3,0,0,2
7678,0.98,4,231,4,0,0,2
7679,0.71,4,131,3,0,0,2
7680,0.72,4,217,3,0,0,2
7681,0.5,4,242,2,0,0,2
7682,0.89,3,224,2,0,0,2
7683,0.56,3,208,3,1,0,2
7684,0.32,4,167,5,0,0,2
7685,0.96,5,269,2,0,0,2
7686,0.67,4,156,2,0,0,2
7687,0.26,3,238,6,0,0,2
7688,0.51,5,193,4,0,0,2
7689,0.16,4,196,5,0,0,0
7690,0.77,5,233,2,0,0,1
7691,0.67,2,152,5,0,0,2
7692,0.36,4,252,2,0,0,2
7693,0.69,3,262,5,1,0,2
7694,0.72,3,261,4,0,0,2
7695,0.72,4,144,2,0,0,1
7696,0.88,4,234,3,0,0,1
7697,0.91,2,234,2,0,0,1
7698,0.96,4,170,2,1,0,1
7699,0.49,3,238,4,0,0,1
7700,0.59,5,242,3,0,0,1
7701,0.8,4,209,3,0,0,1
7702,0.91,4,206,3,0,0,1
7703,0.18,4,240,5,0,0,1
7704,0.94,5,215,2,0,0,1
7705,0.44,3,147,4,0,0,1
7706,0.96,2,265,2,0,0,1
7707,0.55,4,162,3,0,0,1
7708,0.99,4,239,3,0,0,1
7709,0.75,3,224,2,0,0,1
7710,0.66,4,256,3,0,0,1
7711,0.96,3,263,3,0,0,1
7712,0.6,6,272,4,0,0,1
7713,0.64,4,159,4,0,0,2
7714,0.85,4,219,2,0,0,2
7715,0.3,3,210,6,0,0,2
7716,0.74,4,237,3,1,0,2
7717,0.14,5,226,3,0,0,2
7718,0.93,3,212,3,0,0,2
7719,0.75,3,250,5,0,0,2
7720,0.58,4,171,3,0,0,2
7721,0.59,3,149,4,0,0,2
7722,0.2,5,228,6,0,0,2
7723,1.0,3,215,2,0,0,2
7724,0.51,3,272,3,0,0,2
7725,0.16,4,192,6,0,0,0
7726,0.77,5,226,4,0,0,1
7727,0.61,2,149,3,0,0,2
7728,0.73,3,244,2,0,0,2
7729,0.52,4,193,3,0,0,2
7730,0.13,4,247,3,0,0,2
7731,0.73,3,181,3,0,0,1
7732,0.39,2,137,3,1,0,1
7733,0.92,3,211,4,0,0,1
7734,0.34,5,137,4,0,0,1
7735,0.94,4,229,2,1,0,1
7736,0.82,4,168,3,0,0,1
7737,0.26,4,180,3,1,0,1
7738,0.78,4,177,2,0,0,1
7739,0.61,4,191,2,0,0,1
7740,0.5,3,191,2,1,0,1
7741,0.52,4,125,3,0,0,1
7742,0.89,4,152,3,0,0,1
7743,0.85,4,174,2,0,0,1
7744,0.62,4,135,3,0,0,1
7745,0.38,2,117,3,0,0,1
7746,0.55,2,180,5,1,0,1
7747,0.83,4,146,3,0,0,1
7748,0.62,3,249,3,0,0,1
7749,0.6,3,136,3,1,0,1
7750,0.62,4,198,3,1,0,1
7751,0.23,5,201,3,0,0,1
7752,0.13,6,132,4,1,0,2
7753,0.96,4,142,4,0,0,2
7754,0.5,5,256,3,1,0,2
7755,0.66,3,135,2,0,0,2
7756,0.61,4,209,2,0,0,2
7757,0.45,5,287,5,0,0,2
7758,0.5,4,222,3,1,0,2
7759,0.75,3,227,2,0,0,2
7760,0.88,4,162,2,0,0,2
7761,0.49,5,206,2,0,0,2
7762,0.82,5,273,6,0,0,2
7763,0.92,4,135,3,0,0,2
7764,0.4,5,99,2,1,0,0
7765,0.36,4,166,4,0,0,1
7766,0.8,5,187,3,1,0,2
7767,0.68,4,134,3,0,0,2
7768,0.54,4,137,3,1,0,2
7769,0.73,3,175,2,0,0,2
7770,0.64,5,188,2,0,0,1
7771,0.12,5,161,4,0,0,1
7772,0.6,4,145,6,0,0,1
7773,0.36,4,111,6,0,0,1
7774,0.63,3,176,2,0,0,1
7775,0.67,2,192,3,0,0,1
7776,0.83,3,179,2,1,0,1
7777,0.48,4,224,3,0,0,1
7778,0.89,4,241,5,0,0,1
7779,0.71,3,201,3,0,0,1
7780,0.31,4,138,2,0,0,1
7781,0.89,5,168,2,0,0,1
7782,0.38,2,120,3,0,0,1
7783,0.88,3,179,3,0,0,1
7784,0.64,3,250,3,0,0,1
7785,0.65,4,237,3,1,0,1
7786,0.65,4,192,3,0,0,1
7787,0.54,4,258,3,0,0,1
7788,0.69,4,257,4,0,0,1
7789,0.77,2,271,3,0,0,1
7790,0.28,3,184,2,0,0,1
7791,0.33,6,214,6,0,0,2
7792,0.83,4,198,3,0,0,2
7793,0.89,3,274,2,0,0,2
7794,0.76,5,279,2,0,0,2
7795,0.83,5,272,2,0,0,2
7796,0.57,4,152,3,0,0,2
7797,0.61,2,287,4,0,0,2
7798,0.96,2,239,6,1,0,2
7799,0.17,4,274,6,0,0,2
7800,0.61,4,121,2,0,0,2
7801,0.73,5,199,2,0,0,2
7802,0.3,3,175,3,0,0,2
7803,0.42,2,115,3,0,0,0
7804,0.65,3,194,4,1,0,1
7805,0.17,2,119,3,0,0,2
7806,0.12,5,162,4,1,0,2
7807,0.7,5,264,2,0,0,2
7808,0.87,3,179,2,0,0,2
7809,0.43,5,213,3,0,0,1
7810,0.84,3,269,2,0,0,1
7811,0.94,3,160,3,0,0,1
7812,0.89,4,133,2,0,0,1
7813,0.69,5,201,3,0,0,1
7814,0.18,4,160,5,0,0,1
7815,0.98,3,274,3,0,0,1
7816,0.3,5,245,4,0,0,1
7817,0.51,3,237,3,0,0,2
7818,0.76,3,279,6,0,0,2
7819,0.67,4,207,3,0,0,2
7820,0.12,4,218,6,0,0,2
7821,0.42,5,240,2,0,0,2
7822,0.69,3,153,3,0,0,2
7823,0.63,3,144,2,0,0,2
7824,0.66,2,159,3,1,0,2
7825,0.5,3,237,2,0,0,2
7826,0.67,5,148,2,1,0,2
7827,0.59,4,205,3,0,0,2
7828,0.75,2,264,3,1,0,2
7829,0.88,5,189,2,0,0,2
7830,0.99,3,243,3,0,0,2
7831,0.44,2,199,2,0,0,2
7832,0.65,4,205,2,0,0,2
7833,0.88,3,184,4,0,0,2
7834,0.58,2,274,4,0,0,2
7835,0.99,4,181,3,0,0,2
7836,0.76,3,205,2,0,0,2
7837,0.14,5,172,5,0,0,2
7838,0.57,3,164,2,0,0,2
7839,0.52,3,138,2,1,0,2
7840,0.71,5,262,3,0,0,2
7841,0.27,5,264,3,0,0,2
7842,0.49,3,225,2,0,0,0
7843,0.59,3,199,2,0,0,0
7844,0.24,6,210,5,0,0,0
7845,0.18,6,226,4,0,0,0
7846,0.73,5,134,3,0,0,0
7847,0.78,6,111,6,0,0,0
7848,0.94,5,142,2,1,0,0
7849,0.86,3,213,3,0,0,0
7850,0.97,4,139,2,0,0,0
7851,0.49,3,145,3,0,0,0
7852,0.82,4,149,6,0,0,0
7853,0.86,4,147,2,1,0,0
7854,0.3,3,193,3,1,0,1
7855,0.7,4,270,2,0,0,1
7856,0.8,5,266,3,0,0,1
7857,0.36,2,278,4,0,0,1
7858,0.4,3,165,2,0,0,1
7859,0.8,4,175,2,0,0,1
7860,0.98,4,140,4,0,0,1
7861,0.92,3,149,3,0,0,1
7862,0.68,3,205,4,0,0,1
7863,1.0,3,253,3,0,0,1
7864,0.8,3,222,4,0,0,1
7865,0.85,4,216,4,0,0,1
7866,0.69,3,139,2,0,0,1
7867,0.57,4,252,2,0,0,1
7868,0.33,2,173,2,0,0,1
7869,0.19,6,178,3,1,0,2
7870,0.5,3,160,2,0,0,2
7871,0.52,3,261,4,0,0,2
7872,0.13,6,188,3,0,0,2
7873,0.18,4,219,5,0,0,2
7874,0.86,4,263,3,0,0,2
7875,0.86,4,165,3,0,0,2
7876,0.16,6,218,6,0,0,2
7877,0.43,2,239,3,1,0,2
7878,0.79,3,212,2,1,0,2
7879,0.51,4,133,3,0,0,2
7880,0.83,5,250,3,1,0,2
7881,0.61,3,114,3,0,0,0
7882,0.65,3,168,2,0,0,0
7883,0.95,4,252,2,0,0,0
7884,0.63,5,189,4,0,0,0
7885,0.72,3,265,2,1,0,0
7886,0.8,3,176,3,0,0,0
7887,0.7,4,150,4,0,0,0
7888,0.45,5,97,6,1,0,0
7889,0.64,4,265,2,0,0,1
7890,0.94,4,260,4,0,0,1
7891,0.57,4,164,2,0,0,1
7892,0.35,4,142,2,0,0,1
7893,0.75,2,247,4,0,0,1
7894,0.7,5,182,3,0,0,1
7895,0.7,2,238,3,0,0,1
7896,0.61,3,191,3,0,0,1
7897,0.78,4,178,3,0,0,2
7898,0.97,4,208,2,0,0,2
7899,0.51,3,256,2,0,0,2
7900,0.56,5,243,3,0,0,2
7901,0.87,3,233,3,0,0,2
7902,0.64,5,200,3,0,0,2
7903,0.6,2,226,2,1,0,2
7904,0.9,2,150,2,0,0,2
7905,0.54,2,141,2,0,0,2
7906,0.23,5,139,3,0,0,2
7907,0.8,3,199,4,1,0,2
7908,0.23,4,154,6,1,0,2
7909,0.81,3,247,2,0,0,2
7910,0.35,5,239,5,0,0,2
7911,0.67,4,137,2,0,0,2
7912,0.46,4,119,5,0,0,2
7913,0.84,4,134,5,1,0,2
7914,0.92,3,243,4,0,0,2
7915,0.75,5,210,3,0,0,2
7916,0.7,4,265,2,0,0,2
7917,0.7,4,204,3,0,0,2
7918,0.9,6,273,5,0,0,2
7919,0.8,3,177,2,0,0,2
7920,0.5,5,285,6,0,0,0
7921,0.84,4,222,2,0,0,1
7922,0.48,3,185,2,1,0,2
7923,0.98,5,151,6,0,0,2
7924,0.64,3,109,4,0,0,2
7925,0.58,4,192,4,0,0,2
7926,0.66,4,139,3,0,0,2
7927,0.76,4,191,2,0,0,2
7928,0.32,6,114,3,0,0,2
7929,0.49,3,212,2,0,0,2
7930,0.81,3,162,2,0,0,2
7931,0.42,5,191,5,0,0,2
7932,0.17,3,234,3,0,0,1
7933,0.49,4,265,3,0,0,1
7934,0.34,6,283,2,0,0,1
7935,0.86,3,232,4,0,0,1
7936,0.51,4,208,3,1,0,1
7937,0.49,4,258,3,1,0,1
7938,0.49,3,175,2,0,0,1
7939,0.51,3,238,3,0,0,0
7940,0.64,3,166,3,0,0,1
7941,0.62,4,225,2,0,0,0
7942,0.81,4,221,6,0,0,0
7943,0.95,2,263,3,0,0,1
7944,0.88,4,218,4,1,0,1
7945,0.87,5,236,4,0,0,0
7946,0.73,5,133,2,0,0,1
7947,0.98,2,237,3,0,0,2
7948,0.77,3,204,6,0,0,0
7949,0.76,3,166,3,0,0,2
7950,0.21,4,189,2,1,0,2
7951,0.72,4,251,3,0,0,2
7952,0.41,2,121,2,0,0,2
7953,0.9,3,149,2,0,0,0
7954,0.96,5,198,2,0,0,2
7955,0.61,4,163,3,0,0,2
7956,0.6,4,222,2,0,0,2
7957,0.5,2,107,4,0,0,0
7958,0.79,4,162,2,0,0,2
7959,0.32,6,192,3,0,0,0
7960,0.85,5,236,3,0,0,1
7961,0.9,5,225,2,0,0,2
7962,0.74,4,167,2,0,0,2
7963,0.21,6,219,4,1,0,2
7964,0.91,3,255,3,0,0,2
7965,0.9,5,137,2,0,0,1
7966,0.74,4,193,3,0,0,1
7967,0.76,3,239,2,0,0,1
7968,0.45,5,179,5,0,0,1
7969,0.73,3,205,2,1,0,1
7970,0.6,3,140,5,1,0,1
7971,0.8,5,256,2,0,0,1
7972,0.53,4,243,3,0,0,1
7973,0.97,5,163,3,0,0,1
7974,0.64,3,167,2,0,0,1
7975,0.92,4,190,5,0,0,0
7976,0.6,5,145,3,1,0,1
7977,1.0,4,265,4,0,0,1
7978,0.69,4,272,2,0,0,1
7979,0.53,5,140,5,0,0,1
7980,0.63,4,236,2,0,0,0
7981,0.57,4,255,3,1,0,1
7982,0.79,5,131,6,0,0,1
7983,0.68,4,209,6,0,0,1
7984,0.56,3,250,2,0,0,0
7985,0.48,3,201,2,1,0,1
7986,0.59,4,271,2,0,0,2
7987,0.34,6,237,5,0,0,0
7988,0.98,3,239,4,0,0,2
7989,0.36,2,135,3,1,0,0
7990,0.6,2,182,2,0,0,2
7991,0.24,6,193,4,0,0,2
7992,0.67,4,192,3,1,0,2
7993,0.17,5,144,6,0,0,2
7994,0.57,3,251,3,0,0,2
7995,0.7,3,161,2,0,0,2
7996,0.73,3,171,3,0,0,2
7997,0.61,4,153,5,0,0,2
7998,0.95,4,161,2,0,0,0
7999,0.85,3,226,4,0,0,1
8000,0.72,3,193,3,0,0,2
8001,0.84,4,204,3,0,0,2
8002,0.57,2,158,2,0,0,2
8003,0.69,3,236,4,0,0,2
8004,0.57,4,191,3,0,0,2
8005,0.52,6,104,4,0,0,2
8006,0.56,3,245,2,0,0,2
8007,0.75,3,186,3,1,0,2
8008,0.98,5,168,4,1,0,2
8009,0.48,4,262,3,1,0,0
8010,0.35,2,116,3,0,0,1
8011,0.66,4,187,2,0,0,1
8012,0.79,5,184,3,0,0,1
8013,0.86,4,155,3,0,0,0
8014,0.88,5,190,2,0,0,1
8015,0.83,3,242,3,0,0,1
8016,0.8,5,204,2,0,0,1
8017,0.64,4,232,3,0,0,0
8018,0.72,4,245,2,0,0,1
8019,0.67,3,251,2,0,0,1
8020,0.75,4,179,2,0,0,1
8021,0.65,4,153,2,0,0,1
8022,0.98,5,210,6,0,0,1
8023,0.68,2,257,2,1,0,1
8024,0.52,3,137,4,0,0,1
8025,0.68,4,179,2,0,0,2
8026,0.92,4,213,3,0,0,2
8027,0.86,3,106,6,1,0,2
8028,0.5,4,272,2,0,0,2
8029,0.35,4,153,2,0,0,2
8030,0.76,5,172,3,0,0,2
8031,0.66,4,224,2,0,0,2
8032,0.58,3,230,3,1,0,2
8033,0.55,4,222,4,0,0,2
8034,0.9,3,270,3,0,0,2
8035,0.75,4,205,3,0,0,2
8036,0.9,4,134,3,1,0,2
8037,0.14,5,275,4,1,0,0
8038,0.86,4,183,3,0,0,1
8039,0.56,4,143,4,0,0,2
8040,0.54,5,259,2,0,0,2
8041,0.36,5,186,4,0,0,2
8042,0.82,3,155,3,0,0,2
8043,0.49,2,266,3,0,0,1
8044,0.77,3,215,2,0,0,1
8045,0.64,4,179,3,0,0,1
8046,0.93,3,217,3,0,0,1
8047,0.96,5,235,3,0,0,1
8048,0.6,3,164,2,0,0,1
8049,0.58,3,178,5,0,0,1
8050,0.52,5,170,3,0,0,1
8051,0.74,5,241,3,0,0,1
8052,0.64,4,222,2,0,0,1
8053,0.93,3,233,3,0,0,1
8054,0.76,5,243,3,0,0,1
8055,0.5,4,175,2,0,0,1
8056,0.79,4,266,3,0,0,1
8057,0.97,5,201,2,0,0,1
8058,0.6,5,259,4,0,0,1
8059,0.84,5,105,5,0,0,1
8060,0.75,5,189,3,0,0,1
8061,0.24,4,232,2,0,0,1
8062,0.24,5,258,6,0,0,1
8063,0.51,5,173,3,0,0,1
8064,0.5,4,147,3,0,0,2
8065,0.66,3,256,6,0,0,2
8066,0.97,3,206,4,0,0,2
8067,0.61,4,175,3,0,0,2
8068,0.77,4,274,2,1,0,2
8069,0.74,3,229,3,0,0,2
8070,0.92,4,161,3,0,0,2
8071,0.78,2,188,2,0,0,2
8072,0.56,3,205,3,0,0,2
8073,0.82,3,246,3,0,0,2
8074,0.26,5,161,5,0,0,2
8075,0.69,5,246,3,0,0,2
8076,0.78,4,158,3,0,0,0
8077,0.67,3,175,3,0,0,1
8078,0.77,5,268,3,1,0,2
8079,0.8,4,211,2,0,0,2
8080,0.51,3,274,2,0,0,2
8081,0.77,4,241,3,0,0,2
8082,0.65,3,170,2,0,0,1
8083,0.58,3,287,5,0,0,1
8084,0.67,2,235,6,0,0,1
8085,0.33,3,98,3,1,0,1
8086,0.78,6,105,5,1,0,1
8087,0.58,3,226,3,0,0,1
8088,0.63,4,171,4,0,0,1
8089,0.63,4,153,4,0,0,1
8090,0.59,3,183,4,0,0,1
8091,0.6,5,139,3,0,0,1
8092,0.93,5,210,3,0,0,1
8093,0.78,2,177,4,0,0,1
8094,0.65,3,148,2,0,0,1
8095,1.0,4,198,2,0,0,1
8096,0.96,3,137,4,1,0,1
8097,0.54,5,233,3,1,0,1
8098,0.98,2,204,4,0,0,1
8099,0.34,2,164,2,0,0,1
8100,0.71,5,162,2,0,0,1
8101,0.64,3,180,2,1,0,1
8102,0.71,2,199,2,0,0,1
8103,0.58,4,190,2,0,0,2
8104,0.87,4,151,3,1,0,2
8105,0.58,4,162,3,0,0,2
8106,0.87,3,139,2,0,0,2
8107,0.72,3,231,3,1,0,2
8108,0.67,5,269,2,0,0,2
8109,0.53,4,249,3,0,0,2
8110,0.78,3,148,2,0,0,2
8111,0.19,4,233,5,0,0,2
8112,1.0,4,240,4,0,0,2
8113,0.75,5,229,2,1,0,2
8114,0.29,3,256,2,1,0,2
8115,0.37,2,188,2,0,0,0
8116,0.78,3,167,2,0,0,1
8117,0.24,5,190,4,0,0,2
8118,0.49,4,168,3,0,0,2
8119,0.18,6,154,5,0,0,2
8120,0.76,4,135,3,0,0,2
8121,0.5,4,217,3,0,0,1
8122,0.82,3,253,2,0,0,1
8123,0.97,3,180,3,0,0,1
8124,0.72,4,225,2,0,0,1
8125,0.98,4,134,3,1,0,1
8126,0.76,3,192,2,0,0,1
8127,0.72,3,224,3,0,0,1
8128,0.96,3,260,5,0,0,1
8129,0.62,3,178,3,1,0,1
8130,0.25,4,166,5,1,0,1
8131,0.82,5,180,3,0,0,1
8132,0.59,3,189,2,0,0,1
8133,0.94,3,154,3,0,0,1
8134,0.72,3,236,3,0,0,1
8135,0.53,5,198,3,0,0,1
8136,0.67,3,148,3,0,0,1
8137,0.99,4,205,2,0,0,1
8138,0.64,4,133,3,0,0,1
8139,0.61,4,160,3,1,0,1
8140,0.89,4,201,2,1,0,1
8141,0.61,5,157,4,0,0,1
8142,0.9,3,260,2,0,0,2
8143,0.96,5,152,3,0,0,2
8144,0.62,4,218,3,0,0,2
8145,0.89,3,252,2,0,0,2
8146,0.52,4,216,3,0,0,2
8147,0.66,3,183,2,0,0,2
8148,0.96,5,269,2,0,0,2
8149,0.95,5,132,4,0,0,2
8150,0.75,4,170,4,0,0,2
8151,0.39,5,257,5,1,0,2
8152,0.93,3,138,2,0,0,2
8153,0.44,3,115,3,0,0,2
8154,0.9,3,165,2,0,0,0
8155,0.75,3,214,3,0,0,1
8156,0.45,2,246,2,0,0,2
8157,0.42,2,188,3,0,0,2
8158,0.99,3,255,2,0,0,2
8159,0.89,4,190,2,0,0,2
8160,0.96,4,164,4,0,0,1
8161,0.5,3,165,3,0,0,1
8162,0.59,3,141,3,0,0,1
8163,0.57,3,154,2,0,0,1
8164,1.0,3,165,2,0,0,1
8165,0.6,5,266,2,0,0,1
8166,0.21,6,235,6,0,0,1
8167,0.63,4,159,2,0,0,1
8168,0.8,3,218,3,0,0,1
8169,0.51,3,149,4,0,0,1
8170,0.89,5,239,3,0,0,1
8171,0.83,4,225,3,0,0,1
8172,0.77,6,247,3,0,0,1
8173,0.79,4,183,2,0,0,1
8174,0.63,5,214,2,0,0,1
8175,0.68,5,113,2,0,0,1
8176,0.74,4,244,2,0,0,1
8177,0.49,6,286,4,0,0,1
8178,0.46,3,139,2,0,0,2
8179,0.9,5,176,3,0,0,2
8180,0.7,5,136,3,0,0,2
8181,0.84,4,222,2,0,0,2
8182,0.89,4,269,4,0,0,2
8183,0.59,4,183,2,0,0,2
8184,0.57,3,206,3,0,0,2
8185,0.53,3,158,3,0,0,2
8186,0.83,4,136,3,0,0,2
8187,0.51,4,182,2,0,0,2
8188,0.78,4,268,3,0,0,2
8189,0.52,3,144,3,0,0,2
8190,0.42,5,286,4,0,0,0
8191,0.61,2,268,3,0,0,1
8192,0.85,3,255,3,0,0,2
8193,0.17,6,245,5,0,0,2
8194,0.79,3,134,2,1,0,2
8195,0.56,3,251,3,1,0,2
8196,0.5,5,165,2,0,0,1
8197,0.51,3,223,2,1,0,1
8198,0.77,4,225,4,0,0,1
8199,0.84,3,196,3,1,0,1
8200,0.21,3,253,3,0,0,1
8201,0.65,5,222,3,0,0,1
8202,0.95,4,135,3,0,0,1
8203,0.8,4,217,2,0,0,1
8204,0.77,5,192,2,0,0,1
8205,0.57,3,172,3,0,0,1
8206,0.92,4,183,3,0,0,1
8207,1.0,5,186,2,0,0,1
8208,0.85,4,163,3,0,0,1
8209,0.57,4,262,3,0,0,1
8210,0.66,3,202,3,0,0,1
8211,0.85,4,248,3,0,0,1
8212,0.99,5,214,2,0,0,1
8213,0.91,4,260,4,0,0,1
8214,0.96,4,260,3,0,0,1
8215,0.49,4,251,2,0,0,1
8216,0.39,5,179,5,0,0,1
8217,0.87,4,178,2,1,0,2
8218,0.19,6,210,4,0,0,2
8219,0.9,3,273,4,0,0,2
8220,0.5,5,166,2,0,0,2
8221,0.7,5,246,2,0,0,2
8222,0.52,5,192,3,0,0,2
8223,0.71,3,274,3,0,0,2
8224,0.4,3,232,3,0,0,2
8225,0.96,3,158,4,0,0,2
8226,0.86,5,137,3,0,0,2
8227,0.68,3,209,2,0,0,2
8228,0.56,3,206,2,0,0,2
8229,0.65,3,230,2,0,0,0
8230,0.98,5,239,3,0,0,1
8231,0.18,5,159,6,0,0,2
8232,0.66,4,244,2,0,0,2
8233,0.14,5,259,5,0,0,2
8234,0.94,5,245,3,1,0,2
8235,0.56,3,141,2,1,0,1
8236,0.56,5,202,4,0,0,1
8237,0.59,5,143,3,1,0,1
8238,0.63,4,286,5,1,0,1
8239,0.97,5,173,3,0,0,1
8240,0.76,5,195,3,0,0,1
8241,0.85,4,167,4,0,0,1
8242,0.23,5,197,4,1,0,1
8243,0.68,3,255,5,0,0,1
8244,0.71,3,274,3,0,0,1
8245,0.5,3,192,2,0,0,1
8246,0.61,3,225,3,0,0,1
8247,0.99,3,209,2,1,0,1
8248,0.97,5,222,3,0,0,1
8249,0.82,5,208,2,0,0,1
8250,0.72,5,162,5,0,0,1
8251,0.53,3,135,2,0,0,1
8252,0.55,4,200,3,0,0,1
8253,0.52,4,159,4,0,0,1
8254,0.8,5,156,2,0,0,1
8255,0.51,4,169,3,1,0,1
8256,0.66,4,154,3,0,0,2
8257,0.56,2,169,3,0,0,2
8258,0.5,3,233,3,1,0,2
8259,0.94,3,218,2,1,0,2
8260,0.42,4,279,6,0,0,2
8261,0.6,3,195,3,0,0,2
8262,0.55,4,223,3,0,0,2
8263,0.76,3,275,4,1,0,2
8264,0.84,3,234,3,1,0,2
8265,0.33,4,113,6,0,0,2
8266,0.61,3,133,5,0,0,2
8267,0.91,5,158,4,0,0,2
8268,0.73,4,214,3,0,0,0
8269,0.87,4,272,4,0,0,1
8270,0.38,2,127,4,0,0,2
8271,0.8,4,141,3,1,0,2
8272,0.69,5,263,3,1,0,2
8273,0.99,5,174,5,0,0,2
8274,0.92,5,246,2,1,0,1
8275,0.6,3,201,2,0,0,1
8276,0.89,3,181,3,0,0,1
8277,0.91,3,238,2,0,0,1
8278,0.35,3,167,2,0,0,1
8279,0.88,5,224,2,0,0,1
8280,0.66,3,182,3,1,0,1
8281,0.21,4,189,2,0,0,1
8282,0.78,3,169,2,1,0,2
8283,0.21,4,287,5,0,0,2
8284,0.64,3,150,2,0,0,2
8285,0.68,4,146,2,0,0,2
8286,0.99,4,162,4,0,0,2
8287,0.85,4,158,5,0,0,2
8288,0.86,3,185,2,0,0,2
8289,0.89,3,214,3,0,0,2
8290,0.49,4,200,3,0,0,2
8291,0.76,4,219,2,0,0,2
8292,0.79,3,218,3,0,0,2
8293,0.89,4,237,2,0,0,2
8294,0.34,3,105,3,0,0,2
8295,0.81,3,251,3,1,0,2
8296,0.96,3,227,2,0,0,2
8297,0.7,3,158,2,0,0,2
8298,0.92,4,252,2,0,0,2
8299,0.5,4,198,3,0,0,2
8300,0.75,2,192,3,0,0,2
8301,0.42,2,139,4,0,0,2
8302,0.29,6,205,3,0,0,2
8303,0.91,3,224,3,0,0,2
8304,0.55,4,267,4,0,0,2
8305,0.57,4,200,3,1,0,2
8306,0.27,3,97,6,0,0,2
8307,0.7,6,253,3,0,0,0
8308,0.63,4,191,2,0,0,0
8309,0.97,5,199,2,1,0,0
8310,0.28,3,127,4,0,0,0
8311,0.7,3,187,2,0,0,0
8312,0.83,4,215,3,0,0,0
8313,0.22,4,176,6,1,0,0
8314,0.55,3,194,2,0,0,0
8315,0.33,3,216,3,0,0,0
8316,0.5,4,185,3,0,0,0
8317,0.93,5,140,3,0,0,0
8318,0.77,3,260,4,0,0,0
8319,0.93,5,137,4,0,0,1
8320,0.72,4,151,2,0,0,1
8321,0.78,3,152,2,0,0,1
8322,0.55,4,166,2,0,0,1
8323,0.39,3,261,2,0,0,1
8324,0.67,3,235,3,0,0,1
8325,0.61,3,201,2,0,0,1
8326,0.6,6,250,5,1,0,1
8327,0.48,4,146,2,0,0,1
8328,0.75,4,195,3,0,0,1
8329,0.87,4,259,3,0,0,1
8330,0.51,4,166,4,1,0,1
8331,0.63,4,188,4,1,0,1
8332,0.6,3,203,2,0,0,1
8333,0.7,3,167,3,0,0,1
8334,0.5,2,258,3,1,0,2
8335,0.59,2,126,3,0,0,2
8336,0.52,6,246,4,0,0,2
8337,0.55,3,205,3,0,0,2
8338,0.81,5,201,3,1,0,2
8339,0.94,4,197,3,0,0,2
8340,0.98,3,272,3,0,0,2
8341,0.83,4,206,2,0,0,2
8342,0.93,3,184,3,0,0,2
8343,0.99,3,199,2,0,0,2
8344,0.55,4,220,3,0,0,2
8345,0.96,3,233,3,0,0,2
8346,0.28,3,221,3,0,0,0
8347,0.97,6,168,5,1,0,0
8348,0.8,3,251,3,0,0,0
